Date_time,NB1022_FLOW1,TD1029_flow1,TD1029_Pressure,TD1043_FLOW1,TD1043_Press(m),TD1044_flow1,TD1044_press,NMNBOOTM1_FLOW1,BOO_TM2_Pressure,BOO_TM2_flow1,NB1021_FLOW1,,,,
9/22/2023 11:45,876.4,323.2,35.035,1292,42,435.8,45.5,14600,13.195,14440,2488,,,,
9/22/2023 12:00,852.4,433.6,35.27,1370.8,42,432,45.5,14720,13.187,14520,2464,,,,
9/22/2023 12:15,807.2,444.8,34.573,1357.2,42,428.9,45.5,14600,13.359,14440,2480,,,,
9/22/2023 12:30,815.6,419.2,34.769,1223.6,42,425.8,45.5,14520,13.508,14360,2440,,,,
9/22/2023 12:45,838,437.6,35.129,1245.2,42,417.5,45.5,14400,13.446,14240,2440,,,,
9/22/2023 13:00,896.4,435.6,31.958,1164.4,39.5,409.2,45.5,14080,13.461,13920,2400,,,,
9/22/2023 13:15,891.6,437.2,31.676,1144,39.5,408.2,45.75,13760,13.359,13600,2368,,,,
9/22/2023 13:30,882,519.2,32.271,1089.2,40,407.2,46,13720,13.344,13600,2352,,,,
9/22/2023 13:45,936.8,594,32.255,994.4,40,400.2,44.25,13760,13.258,13560,2328,,,,
9/22/2023 14:00,847.6,602.4,32.216,1028.4,40,393.2,42.5,13680,13.226,13560,2356,,,,
9/22/2023 14:15,873.6,614.8,32.075,986.4,40,384,42.75,13640,13.164,13520,2372,,,,
9/22/2023 14:30,812,572.4,32.138,1076,39.5,374.8,43,13600,13.085,13440,2376,,,,
9/22/2023 14:45,810,585.2,31.778,1046.8,39.5,371.8,43,13640,12.976,13440,2384,,,,
9/22/2023 15:00,833.6,575.6,31.989,967.2,40,368.8,43,13640,12.85,13520,2412,,,,
9/22/2023 15:15,878.8,562.4,31.981,1090,39.5,367.4,43,13680,12.749,13520,2420,,,,
9/22/2023 15:30,827.6,538.8,32.091,1040.8,39.5,366,43,13720,12.686,13560,2476,,,,
9/22/2023 15:45,800.8,542,31.801,1098,39.5,360.8,43,13760,12.678,13600,2468,,,,
9/22/2023 16:00,822.8,480.8,36.852,1256.8,44,355.6,43,14080,12.678,13960,2520,,,,
9/22/2023 16:15,841.2,463.6,36.907,1272,44,368.1,43,14760,12.678,14560,2652,,,,
9/22/2023 16:30,812.8,446.4,36.742,1275.2,43.5,380.6,43,14840,12.709,14680,2688,,,,
9/22/2023 16:45,829.2,484.8,36.993,1297.6,43.5,392.2,45.25,15120,12.709,14920,2652,,,,
9/22/2023 17:00,801.6,465.6,37.04,1535.2,43,403.8,47.5,15400,12.709,15280,2712,,,,
9/22/2023 17:15,788.8,461.2,37.063,1635.6,42.5,425,47.5,15680,12.662,15480,2760,,,,
9/22/2023 17:30,767.2,438.8,37.063,1602.8,42.5,446.2,47.5,15840,12.678,15680,2760,,,,
9/22/2023 17:45,773.2,456.8,36.539,1622.4,43,458.6,47.25,15960,12.647,15800,2780,,,,
9/22/2023 18:00,722.4,572.8,37.4,1642.8,42.5,471,47,16200,12.647,16000,2776,,,,
9/22/2023 18:15,746.4,422.8,36.875,1641.6,42.5,462.4,47,16120,12.686,15960,2764,,,,
9/22/2023 18:30,753.6,411.2,36.993,1727.6,42.5,453.8,47,16080,12.686,15920,2712,,,,
9/22/2023 18:45,756.8,440.4,36.782,1659.2,42.5,444.5,47,16120,12.686,15920,2672,,,,
9/22/2023 19:00,719.6,440.8,34.706,1669.2,40.5,435.2,47,15800,12.662,15640,2624,,,,
9/22/2023 19:15,705.6,376,34.996,1666.4,41,433.3,47,15600,12.662,15440,2580,,,,
9/22/2023 19:30,716.8,388.4,34.714,1620,41,431.4,47,15600,12.662,15400,2608,,,,
9/22/2023 19:45,736.8,446,34.863,1579.6,41,423.6,46,15520,12.686,15360,2564,,,,
9/22/2023 20:00,723.2,546,34.785,1598.4,41,415.8,45,15560,12.686,15360,2604,,,,
9/22/2023 20:15,692,536,34.691,1499.2,41,411.6,45.25,15440,12.686,15280,2588,,,,
9/22/2023 20:30,712,503.6,34.902,1511.6,41,407.4,45.5,15360,12.686,15160,2548,,,,
9/22/2023 20:45,764,527.6,34.691,1517.2,41,403.7,45.25,15360,12.686,15200,2540,,,,
9/22/2023 21:00,742.8,530.8,34.652,1572.8,41.5,400,45,15280,12.67,15120,2544,,,,
9/22/2023 21:15,699.2,434.8,34.847,1534.4,41.5,398.1,45.25,15040,12.639,14880,2480,,,,
9/22/2023 21:30,760,406.8,34.792,1439.2,41.5,396.2,45.5,14960,12.67,14800,2492,,,,
9/22/2023 21:45,772,516.4,34.792,1422.4,42,403.9,45.5,15040,12.67,14840,2484,,,,
9/22/2023 22:00,695.6,479.6,34.832,1324,41.5,411.6,45.5,14840,12.647,14680,2400,,,,
9/22/2023 22:15,604.4,340.8,23.876,1165.2,31.5,400.4,45.5,12880,12.694,12760,2116,,,,
9/22/2023 22:30,623.6,196.8,24.025,1139.2,32,389.2,45.5,12440,12.694,12280,2000,,,,
9/22/2023 22:45,608,187.6,23.923,1066.4,32,377,45.5,12240,12.694,12080,1996,,,,
9/22/2023 23:00,583.2,157.6,17.416,1050.8,26,364.8,45.5,11880,12.67,11760,1948,,,,
9/22/2023 23:15,522.8,160.8,18.05,867.2,26.5,334,40.5,10560,12.662,10440,1736,,,,
9/22/2023 23:30,444.4,152,17.807,787.2,26.5,303.2,35.5,10360,12.662,10240,1768,,,,
9/22/2023 23:45,489.6,146.8,18.16,765.2,27,297,32.5,10200,12.662,10080,1724,,,,
9/23/2023 0:00,446.8,173.2,18.332,699.2,27,290.8,29.5,10000,12.662,9880,1708,,,,
9/23/2023 0:15,434.4,149.2,14.871,591.2,24,267,30,9200.001,12.662,9120,1608,,,,
9/23/2023 0:30,434,162.4,14.988,558.8,24,243.2,30.5,8960.001,12.662,8880,1616,,,,
9/23/2023 0:45,412.4,228.8,14.988,505.6,24,234.4,30.5,8840.001,12.631,8760,1600,,,,
9/23/2023 1:00,413.6,294,14.769,526.8,24.5,225.6,30.5,8760.001,12.686,8720,1588,,,,
9/23/2023 1:15,428.4,210.4,14.699,532,24,216.2,29,8560.001,12.662,8480,1612,,,,
9/23/2023 1:30,409.6,158,15.02,512,24.5,206.8,27.5,8360.001,12.686,8280,1608,,,,
9/23/2023 1:45,405.6,158,15.231,512.8,24.5,202.6,27.5,8080.001,12.662,8000,1396,,,,
9/23/2023 2:00,342.4,125.2,14.965,431.6,24.5,198.4,27.5,7760.001,12.662,7720,1348,,,,
9/23/2023 2:15,346.4,120.8,14.628,428.8,24.5,195,27.5,7680.001,12.686,7600,1328,,,,
9/23/2023 2:30,376.4,196.8,15.129,437.6,24.5,191.6,27.5,7680.001,12.662,7560,1336,,,,
9/23/2023 2:45,329.6,275.2,14.91,434.8,24.5,185.1,27.75,7640.001,12.631,7560,1348,,,,
9/23/2023 3:00,311.6,277.2,14.808,436.4,24.5,178.6,28,7520.001,12.655,7440,1332,,,,
9/23/2023 3:15,343.6,296.4,15.121,389.2,24.5,169.5,28,7480.001,12.655,7360,1356,,,,
9/23/2023 3:30,316.8,289.6,14.777,431.2,24.5,160.4,28,7400.001,12.655,7320,1364,,,,
9/23/2023 3:45,317.2,364.4,15.161,444,24.5,161.4,28,7400.001,12.655,7360,1384,,,,
9/23/2023 4:00,297.6,383.2,15.161,414,24.5,162.4,28,7440.001,12.655,7320,1388,,,,
9/23/2023 4:15,294.4,368.8,15.231,474,24.5,171.1,28,7560.001,12.655,7480,1432,,,,
9/23/2023 4:30,285.2,364,15.098,505.2,24.5,179.8,28,7640.001,12.647,7560,1468,,,,
9/23/2023 4:45,287.2,365.6,14.98,538,24,178.5,28,7720.001,12.647,7640,1516,,,,
9/23/2023 5:00,293.6,395.2,18.027,580,27,177.2,28,8160.001,12.647,8080,1660,,,,
9/23/2023 5:15,340.4,400,18.003,625.2,27,193.5,28,9080.001,12.647,8960,1988,,,,
9/23/2023 5:30,350.4,302.4,17.94,702,27,209.8,28,9360.001,12.647,9200,2032,,,,
9/23/2023 5:45,370.8,314.8,18.058,764.8,26.5,241.8,29.25,9840.001,12.647,9720,2096,,,,
9/23/2023 6:00,448.8,346.4,26.922,1008.4,35,273.8,30.5,11480,12.647,11360,2380,,,,
9/23/2023 6:15,600,358.4,26.907,1156,34.5,308.5,30.5,12640,12.647,12520,2552,,,,
9/23/2023 6:30,542.8,334,27.11,1232,34.5,343.2,30.5,12960,12.655,12800,2584,,,,
9/23/2023 6:45,504,335.2,26.899,1427.2,34,360.4,34.75,13200,12.662,13000,2580,,,,
9/23/2023 7:00,556,344.4,36.163,1394,42,377.6,39,13520,12.686,13400,2532,,,,
9/23/2023 7:15,667.2,436,34.957,1668.4,41,387.9,38.75,15040,12.694,14880,2756,,,,
9/23/2023 7:30,706.8,523.2,35.301,1581.2,41,398.2,38.5,15240,12.709,15040,2748,,,,
9/23/2023 7:45,744.4,433.6,35.051,1492,41,409.3,42.5,15240,12.796,15080,2704,,,,
9/23/2023 8:00,831.2,437.2,34.91,1548.8,41,420.4,46.5,15240,12.858,15080,2712,,,,
9/23/2023 8:15,851.2,432.8,34.839,1527.6,41,425.2,46,15280,12.929,15080,2712,,,,
9/23/2023 8:30,876,473.6,35.035,1473.2,41.5,430,45.5,15400,12.952,15200,2704,,,,
9/23/2023 8:45,909.6,517.2,34.816,1484.8,41.5,440,45.5,15440,12.984,15240,2704,,,,
9/23/2023 9:00,935.2,560.8,34.542,1481.2,41.5,450,45.5,15440,12.991,15280,2668,,,,
9/23/2023 9:15,939.2,608.4,34.965,1487.6,41,444.1,45.25,15440,12.991,15280,2656,,,,
9/23/2023 9:30,981.2,556.8,34.37,1455.2,41.5,438.2,45,15440,12.999,15240,2612,,,,
9/23/2023 9:45,887.2,580.8,34.699,1391.6,41.5,441.3,45.25,15440,13.038,15280,2636,,,,
9/23/2023 10:00,891.2,567.6,34.988,1403.6,41.5,444.4,45.5,15360,13.07,15240,2656,,,,
9/23/2023 10:15,859.2,504.4,34.612,1372.4,41.5,444.8,45.5,15320,13.265,15120,2608,,,,
9/23/2023 10:30,864,476,34.605,1410.8,41.5,445.2,45.5,15280,13.273,15120,2632,,,,
9/23/2023 10:45,812.4,412,34.902,1424,41.5,447.6,45.5,15200,13.281,15000,2612,,,,
9/23/2023 11:00,891.6,399.6,34.644,1410.8,41.5,450,45.5,15240,13.078,15080,2564,,,,
9/23/2023 11:15,912,470.4,34.949,1413.6,41.5,443.8,45.25,15280,12.96,15120,2604,,,,
9/23/2023 11:30,869.6,418.4,34.996,1356.4,41.5,437.6,45,15200,12.89,15040,2592,,,,
9/23/2023 11:45,854.4,296.4,35.255,1402.4,41.5,429.6,45.25,15080,12.835,14880,2556,,,,
9/23/2023 12:00,885.6,300.4,35.247,1412.4,41.5,421.6,45.5,15080,12.796,14880,2564,,,,
9/23/2023 12:15,886.4,298.8,34.824,1340,42,419.7,45.5,15040,12.819,14880,2540,,,,
9/23/2023 12:30,804,311.2,35.27,1307.6,42,417.8,45.5,15000,12.905,14800,2484,,,,
9/23/2023 12:45,827.2,288.4,34.863,1292.4,41.5,411.7,45.25,14920,13.023,14720,2488,,,,
9/23/2023 13:00,807.6,261.6,31.825,1271.2,39,405.6,45,14520,13.101,14400,2476,,,,
9/23/2023 13:15,775.2,269.2,31.903,1256.4,39,407.5,45.25,14200,13.203,14040,2400,,,,
9/23/2023 13:30,787.6,239.6,32.044,1228,39,409.4,45.5,14080,13.211,13960,2396,,,,
9/23/2023 13:45,825.6,249.2,31.644,1214.8,39,405.1,44,14080,13.226,13960,2404,,,,
9/23/2023 14:00,796,358.4,32.091,1203.2,39,400.8,42.5,14040,13.203,13920,2432,,,,
9/23/2023 14:15,827.2,384.4,32.216,1149.2,39.5,396.8,42.5,14000,13.156,13880,2412,,,,
9/23/2023 14:30,786.4,278.8,32.255,1176,39.5,392.8,42.5,13840,13.164,13720,2464,,,,
9/23/2023 14:45,894,294.8,32.005,1107.6,39.5,402.2,42.75,13920,13.234,13760,2444,,,,
9/23/2023 15:00,896.4,246.4,31.707,1171.2,39.5,411.6,43,13840,13.218,13720,2440,,,,
9/23/2023 15:15,837.6,382,31.629,1160.8,39,409.4,42.75,14040,13.25,13920,2500,,,,
9/23/2023 15:30,768.8,516,32.005,1206.8,39,407.2,42.5,14200,13.234,14080,2512,,,,
9/23/2023 15:45,768.4,566.4,31.793,1229.6,39,404.4,42.75,14200,13.297,14080,2532,,,,
9/23/2023 16:00,804,559.6,37.032,1360.4,44,401.6,43,14640,13.226,14480,2600,,,,
9/23/2023 16:15,840,538,36.594,1354.4,43.5,402.1,42.75,15240,13.156,15040,2688,,,,
9/23/2023 16:30,816,564,37.142,1515.6,43,402.6,42.5,15440,13.062,15280,2748,,,,
9/23/2023 16:45,818.8,480.4,37.001,1451.6,43,421.3,45,15520,12.991,15400,2704,,,,
9/23/2023 17:00,817.2,503.2,36.735,1497.6,42.5,440,47.5,15720,12.937,15520,2792,,,,
9/23/2023 17:15,787.2,545.6,36.594,1596.4,43,445.4,47.25,15880,12.913,15720,2768,,,,
9/23/2023 17:30,731.6,551.2,36.609,1720.4,42.5,450.8,47,16000,12.835,15880,2868,,,,
9/23/2023 17:45,765.6,490,36.813,1678,42.5,454.3,47,16080,12.796,15880,2828,,,,
9/23/2023 18:00,856,438.4,36.641,1716.8,42,457.8,47,16080,12.788,15960,2796,,,,
9/23/2023 18:15,842.4,378.4,36.727,1702,42,458.8,47,16080,12.803,15920,2776,,,,
9/23/2023 18:30,780.8,373.6,36.797,1744.8,42,459.8,47,16120,12.772,16000,2712,,,,
9/23/2023 18:45,755.2,388.8,36.68,1739.2,42.5,450.3,46.75,16040,12.772,15880,2680,,,,
9/23/2023 19:00,769.6,352.4,37.009,1580,42.5,440.8,46.5,15840,12.764,15680,2672,,,,
9/23/2023 19:15,740.4,330,34.808,1557.6,40.5,432.1,46.75,15600,12.764,15440,2664,,,,
9/23/2023 19:30,739.2,336.8,34.808,1556.4,41,423.4,47,15360,12.741,15160,2596,,,,
9/23/2023 19:45,746.8,331.6,34.8,1648.4,41.5,419.8,47,15200,12.733,15080,2548,,,,
9/23/2023 20:00,744.8,448.4,34.456,1498.8,41.5,416.2,47,15280,12.717,15120,2492,,,,
9/23/2023 20:15,778,458.8,34.691,1480.8,41.5,414.8,46,15200,12.702,15040,2508,,,,
9/23/2023 20:30,728,367.2,34.949,1435.6,41.5,413.4,45,14920,12.67,14760,2492,,,,
9/23/2023 20:45,742.4,332,34.965,1425.6,41.5,403.6,45.25,14840,12.686,14640,2524,,,,
9/23/2023 21:00,756.4,222.8,34.902,1426.4,41.5,393.8,45.5,14680,12.686,14520,2424,,,,
9/23/2023 21:15,802.8,216.4,35.176,1400.8,42,393.1,45.5,14640,12.655,14520,2420,,,,
9/23/2023 21:30,694.8,200.4,35.301,1382,42,392.4,45.5,14520,12.655,14360,2412,,,,
9/23/2023 21:45,670,193.2,34.941,1384,42,389.8,45.5,14480,12.647,14280,2420,,,,
9/23/2023 22:00,619.6,190.8,23.594,1173.6,31.5,387.2,45.5,13120,12.647,13000,2236,,,,
9/23/2023 22:15,563.2,287.2,23.774,1116,31.5,373.6,45.5,12400,12.647,12240,2048,,,,
9/23/2023 22:30,628,299.6,23.649,1096.4,32,360,45.5,12360,12.67,12240,2004,,,,
9/23/2023 22:45,541.6,317.2,24.08,1036.8,32,353.4,40.5,12200,12.639,12040,1968,,,,
9/23/2023 23:00,552.8,320.8,24.103,956.4,32,346.8,35.5,12040,12.639,11880,1964,,,,
9/23/2023 23:15,518.4,317.2,17.753,843.2,26.5,316,35.5,10920,12.639,10840,1844,,,,
9/23/2023 23:30,493.6,272.4,17.87,774,27,285.2,35.5,10400,12.639,10280,1748,,,,
9/23/2023 23:45,506.4,272.4,17.823,747.6,27,275.5,35.5,10240,12.639,10080,1728,,,,
9/24/2023 0:00,474.4,294.8,17.721,695.2,27,265.8,35.5,10040,12.631,9920,1712,,,,
9/24/2023 0:15,426.4,307.6,17.823,672,27,255.7,32.75,9840.001,12.631,9720,1664,,,,
9/24/2023 0:30,431.6,274,17.894,631.6,27,245.6,30,9600.001,12.631,9480,1680,,,,
9/24/2023 0:45,422.8,183.2,15.012,510.4,24,224.7,30.25,8720.001,12.639,8640,1608,,,,
9/24/2023 1:00,400,166.8,14.988,437.6,24,203.8,30.5,8440.001,12.639,8400,1588,,,,
9/24/2023 1:15,404.8,154.4,14.675,444,24,198.5,30.5,8320.001,12.631,8200,1588,,,,
9/24/2023 1:30,434.8,152.8,15.208,452,24.5,193.2,30.5,8160.001,12.631,8120,1588,,,,
9/24/2023 1:45,362.8,150.4,14.957,424.4,24.5,187,29,8040.001,12.631,7960,1592,,,,
9/24/2023 2:00,404.4,157.2,14.785,396,24.5,180.8,27.5,7920.001,12.631,7840,1592,,,,
9/24/2023 2:15,350,174.4,14.769,398,24.5,177.4,27.75,7680.001,12.631,7640,1356,,,,
9/24/2023 2:30,333.2,164.4,15.027,336,24.5,174,28,7520.001,12.639,7400,1320,,,,
9/24/2023 2:45,338.8,254.8,15.012,372.4,24.5,166.6,27.75,7520.001,12.67,7440,1316,,,,
9/24/2023 3:00,316.4,260.8,15.184,314.4,24.5,159.2,27.5,7360.001,12.67,7280,1304,,,,
9/24/2023 3:15,348.8,134.4,15.262,320,24.5,157.9,27.75,7160.001,12.647,7080,1316,,,,
9/24/2023 3:30,314.8,123.2,14.832,327.6,24.5,156.6,28,7120.001,12.647,7040,1320,,,,
9/24/2023 3:45,325.6,155.2,14.973,324.4,24.5,155.7,28,7120.001,12.647,7040,1328,,,,
9/24/2023 4:00,294.8,170.4,15.27,324.8,24.5,154.8,28,7080.001,12.647,6960,1336,,,,
9/24/2023 4:15,283.2,160,15.153,346.4,24.5,156.2,28,7080.001,12.655,7040,1396,,,,
9/24/2023 4:30,281.2,155.6,14.965,382,24.5,157.6,28,7200.001,12.655,7080,1428,,,,
9/24/2023 4:45,308.8,206.8,15.09,421.6,24.5,170,28,7400.001,12.655,7320,1440,,,,
9/24/2023 5:00,345.6,338.4,17.847,444.4,27,182.4,28,7800.001,12.655,7720,1564,,,,
9/24/2023 5:15,336,371.6,18.074,565.6,27,199.5,28,8760.001,12.678,8720,1880,,,,
9/24/2023 5:30,324,276.4,18.058,584,27,216.6,28,8920.001,12.686,8800,1952,,,,
9/24/2023 5:45,323.6,352,17.909,634.8,26.5,231.5,29.25,9280.001,12.686,9160,1996,,,,
9/24/2023 6:00,321.6,402.8,27.283,743.6,35.5,246.4,30.5,10080,12.686,9960,2120,,,,
9/24/2023 6:15,500,447.2,26.695,984,35,291.3,30.5,11920,12.686,11760,2408,,,,
9/24/2023 6:30,542.4,419.6,27.024,1098.4,35,336.2,30.5,12320,12.717,12160,2460,,,,
9/24/2023 6:45,500,429.6,27.424,1145.2,34.5,352.2,34.75,12680,12.678,12560,2472,,,,
9/24/2023 7:00,482.8,435.2,34.933,1296.8,42,368.2,39,13560,12.749,13400,2572,,,,
9/24/2023 7:15,534.8,461.2,34.769,1333.2,42,370.6,38.75,14360,12.796,14200,2644,,,,
9/24/2023 7:30,729.2,472.8,34.879,1389.6,41.5,373,38.5,14600,12.788,14480,2632,,,,
9/24/2023 7:45,711.6,420.4,34.879,1408.8,41.5,378.9,42,14680,12.858,14480,2624,,,,
9/24/2023 8:00,653.6,368,34.824,1413.2,41.5,384.8,45.5,14680,12.843,14520,2648,,,,
9/24/2023 8:15,650.4,379.2,34.62,1450.4,41.5,395.1,45.5,14840,12.874,14680,2628,,,,
9/24/2023 8:30,588.4,411.2,35.043,1480.8,41.5,405.4,45.5,14960,12.913,14800,2600,,,,
9/24/2023 8:45,648.4,392.8,34.792,1472.8,41.5,415.2,45.5,15040,12.937,14840,2512,,,,
9/24/2023 9:00,747.2,387.6,34.949,1446.8,41.5,425,45.5,15080,13.015,14920,2488,,,,
9/24/2023 9:15,773.2,383.2,34.769,1398.8,41.5,431.9,45.5,15000,13.046,14840,2504,,,,
9/24/2023 9:30,772.4,404.4,34.902,1455.2,41.5,438.8,45.5,15120,13.038,14920,2468,,,,
9/24/2023 9:45,778.8,334.4,34.871,1464.4,41.5,428.2,45.5,15040,13.038,14880,2496,,,,
9/24/2023 10:00,740.4,166,34.785,1502.8,41.5,417.6,45.5,14920,13.078,14720,2496,,,,
9/24/2023 10:15,756.4,201.2,35.145,1468.8,41.5,418.7,45.5,14920,13.101,14760,2472,,,,
9/24/2023 10:30,753.2,212.8,35.192,1505.6,41.5,419.8,45.5,14960,13.14,14760,2496,,,,
9/24/2023 10:45,776.4,202.4,34.706,1439.2,41.5,423.5,45.25,14920,13.171,14760,2484,,,,
9/24/2023 11:00,747.2,199.2,34.785,1397.6,41.5,427.2,45,14840,13.148,14680,2512,,,,
9/24/2023 11:15,788.4,213.2,34.855,1478.8,41.5,427.3,45.25,14960,13.211,14800,2460,,,,
9/24/2023 11:30,736.4,176.4,34.581,1372.4,41.5,427.4,45.5,14920,13.265,14720,2432,,,,
9/24/2023 11:45,761.6,230.4,34.73,1424,41.5,429.4,45.25,14960,13.25,14800,2428,,,,
9/24/2023 12:00,784,335.2,34.8,1404.8,41,431.4,45,15040,13.258,14800,2392,,,,
9/24/2023 12:15,730.4,311.2,35.168,1471.6,41.5,427,45.25,14880,13.25,14720,2392,,,,
9/24/2023 12:30,691.6,338,35.004,1490.4,41.5,422.6,45.5,14880,13.218,14720,2360,,,,
9/24/2023 12:45,714.8,178.8,35.106,1387.2,41.5,421.3,45.5,14680,13.195,14480,2340,,,,
9/24/2023 13:00,771.2,300.4,31.934,1322.4,39,420,45.5,14360,13.25,14240,2284,,,,
9/24/2023 13:15,672.4,319.2,31.864,1272.8,39,417.7,45.5,14040,13.242,13920,2240,,,,
9/24/2023 13:30,711.2,312.8,32.005,1233.6,39.5,415.4,45.5,14000,13.171,13840,2220,,,,
9/24/2023 13:45,713.6,311.2,31.997,1214.4,39.5,403.2,44,13960,13.203,13760,2244,,,,
9/24/2023 14:00,725.6,227.6,31.919,1125.6,39,391,42.5,13760,13.156,13640,2200,,,,
9/24/2023 14:15,758,254.4,31.848,1139.6,39,388.3,42.75,13760,13.148,13600,2228,,,,
9/24/2023 14:30,737.2,322.4,31.872,1136.4,39.5,385.6,43,13760,13.179,13600,2256,,,,
9/24/2023 14:45,690,310.4,31.879,1166.8,39.5,383.2,43,13720,13.234,13600,2264,,,,
9/24/2023 15:00,674.8,187.2,31.864,1196.4,39.5,380.8,43,13560,13.203,13440,2284,,,,
9/24/2023 15:15,773.2,204.4,31.981,1127.2,39.5,390.7,43,13680,13.148,13520,2316,,,,
9/24/2023 15:30,837.2,165.2,31.997,1213.2,39.5,400.6,43,13760,13.101,13600,2340,,,,
9/24/2023 15:45,738.4,174,31.942,1223.2,39,397.5,43,13800,13.078,13680,2360,,,,
9/24/2023 16:00,725.6,173.6,36.93,1296.4,43.5,394.4,43,14400,12.991,14240,2492,,,,
9/24/2023 16:15,756.8,211.6,36.875,1492.4,43.5,399.3,43,14920,12.858,14720,2572,,,,
9/24/2023 16:30,822.4,201.2,36.915,1447.2,43.5,404.2,43,15080,12.788,14920,2548,,,,
9/24/2023 16:45,797.6,189.2,37.157,1454.8,43.5,408,45.25,15160,12.733,14960,2560,,,,
9/24/2023 17:00,791.2,309.2,36.829,1528.4,43,411.8,47.5,15400,12.741,15240,2536,,,,
9/24/2023 17:15,780.8,408.8,36.782,1655.2,43,418.5,47.5,15600,12.678,15480,2568,,,,
9/24/2023 17:30,820.8,427.6,36.75,1544.4,42.5,425.2,47.5,15840,12.702,15640,2520,,,,
9/24/2023 17:45,842.8,298,37.15,1593.2,42.5,432.1,47.25,15760,12.67,15560,2512,,,,
9/24/2023 18:00,836.8,310.8,36.836,1681.6,42.5,439,47,15840,12.67,15680,2504,,,,
9/24/2023 18:15,808.8,290,37.126,1673.2,42.5,439.8,47,15920,12.686,15760,2536,,,,
9/24/2023 18:30,902.4,278.8,37.142,1726.4,42.5,440.6,47,15880,12.686,15720,2484,,,,
9/24/2023 18:45,877.6,282.4,36.938,1676.4,42.5,430.4,47,15760,12.694,15560,2472,,,,
9/24/2023 19:00,815.2,312,34.894,1642.4,41,420.2,47,15600,12.717,15440,2460,,,,
9/24/2023 19:15,788,434,34.636,1584.4,41,420.5,47,15440,12.686,15280,2356,,,,
9/24/2023 19:30,804.8,425.2,34.667,1506.8,41,420.8,47,15360,12.655,15160,2348,,,,
9/24/2023 19:45,792.8,455.6,34.918,1441.6,41.5,416.2,46.25,15320,12.647,15160,2324,,,,
9/24/2023 20:00,758.8,445.2,34.824,1466,41.5,411.6,45.5,15160,12.639,15000,2328,,,,
9/24/2023 20:15,748.4,288.4,34.73,1463.2,41.5,420.9,45.5,14920,12.631,14720,2324,,,,
9/24/2023 20:30,734.4,451.2,34.855,1396.8,41.5,430.2,45.5,15040,12.631,14880,2316,,,,
9/24/2023 20:45,786.4,444.8,35.059,1410.8,41.5,417.7,45.5,15040,12.631,14840,2292,,,,
9/24/2023 21:00,767.2,330,35.153,1405.2,41.5,405.2,45.5,14800,12.631,14600,2260,,,,
9/24/2023 21:15,797.2,204.8,34.792,1358.4,42,399.2,45.25,14680,12.631,14520,2232,,,,
9/24/2023 21:30,818.4,144,35.082,1324.8,42,393.2,45,14480,12.631,14280,2200,,,,
9/24/2023 21:45,749.6,170,34.902,1257.2,42,378.2,45.25,14360,12.631,14160,2184,,,,
9/24/2023 22:00,721.2,124.8,23.915,1080.4,32,363.2,45.5,13200,12.631,13080,2036,,,,
9/24/2023 22:15,616,102.4,23.798,1034.4,32,359.5,45.5,12040,12.639,11880,1820,,,,
9/24/2023 22:30,603.2,144.8,24.127,1010.4,32.5,355.8,45.5,11920,12.67,11800,1772,,,,
9/24/2023 22:45,573.6,156,23.837,931.6,32.5,340.9,40.5,11760,12.647,11640,1736,,,,
9/24/2023 23:00,494.4,263.6,17.815,878,27,326,35.5,11320,12.616,11160,1704,,,,
9/24/2023 23:15,412.8,207.6,17.831,711.6,26.5,303.1,35.75,10160,12.67,10040,1556,,,,
9/24/2023 23:30,407.6,128.8,17.948,680,27,280.2,36,9880.001,12.639,9800,1540,,,,
9/24/2023 23:45,440,123.6,17.823,658.4,27,269.7,33,9760.001,12.631,9600,1532,,,,
9/25/2023 0:00,406.4,102.4,17.956,581.2,27,259.2,30,9440.001,12.631,9360,1524,,,,
9/25/2023 0:15,355.2,88,15.192,520.8,25,244.7,30.25,8920.001,12.631,8800,1448,,,,
9/25/2023 0:30,348.4,102.4,15.552,481.2,25,230.2,30.5,8520.001,12.623,8440,1436,,,,
9/25/2023 0:45,333.6,110.4,15.834,436,25,224.3,30.5,8360.001,12.6,8280,1436,,,,
9/25/2023 1:00,370,117.2,15.662,433.6,25,218.4,30.5,8240.001,12.623,8120,1408,,,,
9/25/2023 1:15,421.6,100,15.857,401.6,25,211.6,29.25,7920.001,12.623,7840,1140,,,,
9/25/2023 1:30,438,93.2,15.709,389.6,25,204.8,28,7800.001,12.623,7680,1128,,,,
9/25/2023 1:45,329.6,188.8,15.364,361.6,25,194.3,28.25,7640.001,12.623,7560,1112,,,,
9/25/2023 2:00,310,236.4,15.419,342,25,183.8,28.5,7560.001,12.623,7480,1116,,,,
9/25/2023 2:15,313.6,228.8,15.536,322,25,177.2,28.5,7440.001,12.623,7320,1112,,,,
9/25/2023 2:30,308.4,236,15.771,317.2,25,170.6,28.5,7320.001,12.6,7240,1108,,,,
9/25/2023 2:45,368.4,232,15.309,310.8,25,165.9,28.5,7200.001,12.623,7160,1108,,,,
9/25/2023 3:00,380.8,204.8,15.607,312.4,25,161.2,28.5,7120.001,12.6,7000,1104,,,,
9/25/2023 3:15,323.2,230.8,15.771,302.8,25,157.7,28.5,7000.001,12.6,6920,1128,,,,
